TIME,lc1,lc2,lc3,lc4,lc5
44446.9,7550.0005,6390.0005,1340.0001,760.00006,260.00003
44447.0,8490.001,7410.0005,1500.0001,840.00006,320.00003
44447.1,8890.001,7150.0005,1410.0001,800.00006,330.00003
44447.2,9060.001,7000.0005,1280.0001,720.00006,260.00003
44447.3,8300.001,7010.0005,1290.0001,890.00006,320.00003
44447.4,7420.0005,5840.0005,1080.0001,900.00006,230.00002
44447.5,5880.0005,5450.0005,1060.0001,700.00006,300.00003
44447.6,6560.0005,5100.0005,920.00006,570.00006,260.00003
44447.7,7020.0005,4900.0005,1120.0001,720.00006,190.00002
44447.8,7000.0005,5310.0005,1220.0001,990.00006,200.00002
44447.9,6470.0005,5190.0005,1140.0001,550.00006,260.00003
44448.0,6830.0005,5350.0005,1030.0001,560.00006,230.00002
44448.1,6280.0005,4810.0005,940.00006,620.00006,220.00002
44448.2,6430.0005,4660.0005,820.00006,710.00006,200.00002
44448.3,6490.0005,4450.0005,770.00006,650.00006,200.00002
44448.4,7510.0005,6130.0005,1110.0001,800.00006,340.00003
44448.5,7390.0005,5510.0005,1260.0001,610.00006,310.00003
44448.6,7240.0005,5070.0005,1070.0001,680.00006,270.00003
44448.7,7650.0005,5500.0005,1330.0001,800.00006,250.00002
44448.8,8140.0005,6090.0005,1260.0001,770.00006,310.00003
44448.9,8770.001,7640.0005,1270.0001,1020.00006,400.00003
44449.0,9530.001,7780.0005,1600.0001,1090.0001,340.00003
44449.1,8900.001,7940.0005,1450.0001,1260.0001,300.00003
44449.2,9090.001,8330.001,1890.0001,1350.0001,460.00003
44449.3,9060.001,7560.0005,1630.0001,860.00006,510.00003
44449.4,8400.001,7770.0005,1370.0001,990.00006,370.00003
44449.5,9160.001,8020.0005,1590.0001,1260.0001,490.00003
44449.6,9170.001,7650.0005,1450.0001,1010.00006,440.00003
44449.7,8520.001,6790.0005,1660.0001,820.00006,370.00003
44449.8,7870.0005,6630.0005,1150.0001,780.00006,320.00003
44449.9,8330.001,7150.0005,1430.0001,830.00006,270.00003
44450.0,7680.0005,6460.0005,1240.0001,760.00006,210.00002
44450.1,7920.0005,6570.0005,1100.0001,910.00006,320.00003
44450.2,6720.0005,6110.0005,1200.0001,820.00006,180.00002
44450.3,7180.0005,6110.0005,1090.0001,630.00006,340.00003
44450.4,8830.001,7390.0005,1550.0001,950.00006,370.00003
44450.5,8570.001,7360.0005,1680.0001,1040.0001,390.00003
44450.6,9530.001,8640.001,1760.0001,1220.0001,430.00003
44450.7,9800.001,9600.001,1860.0001,1340.0001,400.00003
44450.8,9590.001,8520.001,1660.0001,1090.0001,340.00003
44450.9,8780.001,8010.0005,1460.0001,980.00006,420.00003
44451.0,8710.001,7100.0005,1470.0001,1030.0001,220.00002
44451.1,9310.001,8910.001,2090.0002,1190.0001,380.00003
44451.2,8980.001,7670.0005,1480.0001,1050.0001,430.00003
44451.3,7400.0005,5860.0005,1230.0001,770.00006,320.00003
44451.4,7520.0005,6350.0005,1160.0001,810.00006,250.00002
44451.5,7720.0005,6110.0005,1230.0001,900.00006,320.00003
44451.6,6840.0005,4860.0005,1010.00006,560.00006,290.00003
44451.7,6250.0005,4670.0005,860.00006,580.00006,240.00002
44451.8,6980.0005,4780.0005,1090.0001,730.00006,210.00002
44451.9,6580.0005,5470.0005,1180.0001,660.00006,270.00003
44452.0,6710.0005,5030.0005,960.00006,740.00006,260.00003
44452.1,6550.0005,5190.0005,1100.0001,760.00006,240.00002
44452.2,6310.0005,5140.0005,960.00006,590.00006,230.00002
44452.3,5930.0005,4580.0005,1080.0001,600.00006,190.00002
44452.4,7280.0005,5750.0005,1110.0001,840.00006,310.00003
44452.5,6490.0005,5300.0005,1120.0001,630.00006,250.00002
44452.6,5810.0005,4430.0005,1010.00006,650.00006,220.00002
44452.7,5410.0005,4060.0002,1100.0001,610.00006,170.00002
44452.8,5400.0005,5460.0005,1020.00006,840.00006,320.00003
44452.9,6810.0005,6290.0005,1040.0001,890.00006,300.00003
44453.0,6430.0005,5640.0005,1260.0001,800.00006,190.00002
44453.1,6840.0005,5620.0005,1220.0001,1070.0001,300.00003
44453.2,7870.0005,7520.0005,1570.0001,1060.0001,430.00003
44453.3,5500.0005,4350.0005,1070.0001,670.00006,190.00002
44453.4,5300.0005,3930.0002,910.00006,580.00006,150.00002
44453.5,5460.0005,4230.0005,930.00006,630.00006,250.00002
44453.6,5740.0005,4540.0005,760.00006,610.00006,190.00002
44453.7,5510.0005,4550.0005,860.00006,610.00006,160.00002
44453.8,5560.0005,4330.0005,750.00006,610.00006,220.00002
44453.9,6610.0005,5150.0005,1070.0001,780.00006,230.00002
44454.0,5500.0005,4400.0005,650.00006,690.00006,160.00002
44454.1,6120.0005,4830.0005,1080.0001,810.00006,280.00003
44454.2,5900.0005,5250.0005,1210.0001,880.00006,180.00002
44454.3,4930.0005,3780.0002,820.00006,550.00006,170.00002
44454.4,5010.0005,3550.0002,660.00006,530.00006,120.00001
44454.5,5630.0005,4180.0005,960.00006,470.00003,110.00001
44454.6,6460.0005,4720.0005,900.00006,500.00003,130.00002
44454.7,5110.0005,3930.0002,680.00006,360.00003,180.00002
44454.8,5600.0005,4070.0002,690.00006,400.00003,160.00002
44454.9,5460.0005,4340.0005,860.00006,600.00006,110.00001
44455.0,5870.0005,4090.0002,840.00006,510.00003,240.00002
44455.1,6730.0005,5010.0005,760.00006,790.00006,280.00003
44455.2,6780.0005,4940.0005,980.00006,590.00006,130.00002
44455.3,6220.0005,4530.0005,750.00006,590.00006,200.00002
44455.4,7150.0005,6030.0005,1240.0001,880.00006,250.00002
44455.5,7810.0005,6270.0005,1430.0001,750.00006,290.00003
44455.6,6710.0005,5470.0005,1040.0001,590.00006,150.00002
44455.7,6880.0005,4420.0005,950.00006,510.00003,290.00003
44455.8,7500.0005,5160.0005,970.00006,660.00006,220.00002
44455.9,7460.0005,5530.0005,1200.0001,700.00006,250.00002
44456.0,8910.001,7790.0005,1610.0001,1020.00006,330.00003
44456.1,11240.001,9840.001,1790.0001,1280.0001,570.00006
44456.2,11680.001,10620.001,2190.0002,1140.0001,290.00003
44456.3,11850.001,8940.001,1890.0001,1160.0001,370.00003
44456.4,10090.001,7120.0005,1430.0001,890.00006,420.00003
44456.5,11210.001,9930.001,1950.0001,1330.0001,410.00003
44456.6,11850.001,9700.001,1910.0001,1110.0001,440.00003
44456.7,12190.001,10310.001,1780.0001,1250.0001,320.00003
44456.8,15970.001,14870.001,3020.0002,1980.0001,570.00006
44456.9,17110.002,16890.002,3790.0002,2400.0002,590.00006
44457.0,16500.002,14760.001,3110.0002,2010.0001,670.00006
44457.1,15210.001,13020.001,2440.0002,1550.0001,590.00006
44457.2,15790.001,15300.001,3290.0002,2300.0002,760.00006
44457.3,14870.001,15710.001,3380.0002,2260.0002,750.00006
44457.4,14030.001,13250.001,3000.0002,2100.0002,810.00006
44457.5,14070.001,11850.001,2250.0002,1660.0001,670.00006
44457.6,13450.001,11530.001,2260.0002,1570.0001,610.00006
44457.7,13340.001,12750.001,3020.0002,2120.0002,810.00006
44457.8,13050.001,13030.001,2700.0002,2120.0002,680.00006
44457.9,9970.001,9350.001,1940.0001,1240.0001,590.00006
44458.0,9250.001,9030.001,2060.0002,1240.0001,430.00003
44458.1,8750.001,8380.001,1750.0001,1220.0001,450.00003
44458.2,8310.001,7260.0005,1840.0001,1270.0001,430.00003
44458.3,7570.0005,7040.0005,1590.0001,1180.0001,400.00003
44458.4,6870.0005,6290.0005,1330.0001,1010.00006,340.00003
44458.5,7820.0005,7860.0005,1880.0001,1180.0001,440.00003
44458.6,8490.001,8950.001,2100.0002,1530.0001,500.00003
44458.7,7790.0005,8830.001,1740.0001,1000.00006,560.00006
44458.8,7230.0005,6960.0005,1490.0001,990.00006,380.00003
44458.9,6190.0005,5330.0005,1270.0001,820.00006,360.00003
44459.0,5930.0005,6160.0005,1420.0001,790.00006,320.00003
44459.1,5970.0005,5420.0005,970.00006,720.00006,260.00003
44459.2,5510.0005,5340.0005,1060.0001,770.00006,170.00002
44459.3,7790.0005,7110.0005,1510.0001,980.00006,290.00003
44459.4,8560.001,8720.001,1960.0001,1210.0001,480.00003
44459.5,8370.001,8860.001,2050.0002,1350.0001,490.00003
44459.6,7830.0005,7390.0005,1590.0001,1170.0001,310.00003
44459.7,7490.0005,6780.0005,1520.0001,790.00006,320.00003
44459.8,5610.0005,4860.0005,1240.0001,710.00006,250.00002
44459.9,5840.0005,5420.0005,1130.0001,880.00006,240.00002
44460.0,5790.0005,5640.0005,910.00006,580.00006,300.00003
44460.1,6770.0005,7210.0005,1590.0001,950.00006,410.00003
44460.2,7790.0005,8300.001,1890.0001,1280.0001,390.00003
44460.3,7470.0005,7260.0005,1810.0001,1170.0001,400.00003
44460.4,6220.0005,5830.0005,1140.0001,800.00006,230.00002
44460.5,6560.0005,6100.0005,1620.0001,1060.0001,280.00003
44460.6,5980.0005,5100.0005,990.00006,600.00006,240.00002
44460.7,6700.0005,6480.0005,1430.0001,950.00006,310.00003
44460.8,5190.0005,4030.0002,920.00006,620.00006,240.00002
44460.9,6160.0005,5020.0005,1000.00006,710.00006,270.00003
44461.0,5560.0005,4690.0005,910.00006,640.00006,270.00003
44461.1,6370.0005,5660.0005,1430.0001,820.00006,210.00002
44461.2,6510.0005,5830.0005,1370.0001,770.00006,340.00003
44461.3,7130.0005,7100.0005,1420.0001,940.00006,260.00003
44461.4,7180.0005,7310.0005,1480.0001,950.00006,260.00003
44461.5,7450.0005,8640.001,2180.0002,1230.0001,370.00003
44461.6,7510.0005,7620.0005,1510.0001,790.00006,410.00003
44461.7,7860.0005,8480.001,1520.0001,1060.0001,370.00003
44461.8,7650.0005,8390.001,1790.0001,1370.0001,390.00003
44461.9,7600.0005,7320.0005,1590.0001,1120.0001,450.00003
44462.0,9200.001,10560.001,2260.0002,1600.0001,670.00006
44462.1,10040.001,10010.001,2250.0002,1460.0001,420.00003
44462.2,7510.0005,7950.0005,1640.0001,1120.0001,440.00003
44462.3,6760.0005,7070.0005,1580.0001,950.00006,300.00003
44462.4,5680.0005,5170.0005,1260.0001,720.00006,260.00003
44462.5,5450.0005,5050.0005,940.00006,860.00006,220.00002
44462.6,4960.0005,5320.0005,1160.0001,740.00006,320.00003
44462.7,5280.0005,4960.0005,1180.0001,740.00006,370.00003
44462.8,5190.0005,4910.0005,1200.0001,760.00006,300.00003
44462.9,5010.0005,5320.0005,1050.0001,630.00006,360.00003
44463.0,5950.0005,5380.0005,1120.0001,910.00006,340.00003
44463.1,6300.0005,7160.0005,1740.0001,1200.0001,360.00003
44463.2,8630.001,9150.001,2200.0002,1260.0001,410.00003
44463.3,5560.0005,5890.0005,1330.0001,840.00006,280.00003
44463.4,4970.0005,4690.0005,970.00006,710.00006,260.00003
44463.5,5910.0005,5560.0005,1320.0001,870.00006,350.00003
44463.6,5880.0005,6250.0005,1600.0001,880.00006,430.00003
44463.7,5850.0005,5440.0005,1540.0001,820.00006,290.00003
44463.8,7580.0005,7170.0005,1530.0001,950.00006,270.00003
44463.9,8360.001,9220.001,1960.0001,1270.0001,430.00003
44464.0,9950.001,10100.001,2430.0002,1770.0001,640.00006
44464.1,10900.001,10830.001,2570.0002,1570.0001,510.00003
44464.2,9610.001,10510.001,2100.0002,1550.0001,510.00003
44464.3,8400.001,8540.001,1740.0001,990.00006,460.00003
44464.4,10750.001,11920.001,2910.0002,1660.0001,550.00006
44464.5,12860.001,13830.001,3070.0002,2220.0002,550.00006
44464.6,12350.001,14670.001,3380.0002,2580.0002,760.00006
44464.7,10240.001,9760.001,2050.0002,1400.0001,520.00006
44464.8,10830.001,11440.001,2330.0002,1450.0001,530.00006
44464.9,13300.001,14560.001,3150.0002,2070.0002,750.00006
44465.0,13140.001,13760.001,3320.0002,1920.0001,620.00006
44465.1,13310.001,14630.001,3190.0002,2300.0002,730.00006
44465.2,14080.001,14900.001,3630.0002,2420.0002,730.00006
44465.3,12520.001,14470.001,3200.0002,2500.0002,730.00006
44465.4,10710.001,11280.001,2890.0002,2150.0002,620.00006
44465.5,10740.001,11180.001,2430.0002,1810.0001,720.00006
44465.6,8930.001,8090.0005,1830.0001,1500.0001,530.00006
44465.7,7200.0005,6800.0005,1340.0001,1100.0001,310.00003
44465.8,7950.0005,7260.0005,1800.0001,1230.0001,490.00003
44465.9,5950.0005,5760.0005,1190.0001,710.00006,380.00003
44466.0,5710.0005,4890.0005,1090.0001,710.00006,260.00003
44466.1,5230.0005,4650.0005,940.00006,830.00006,240.00002
44466.2,6080.0005,5360.0005,1000.00006,720.00006,200.00002
44466.3,7570.0005,8190.0005,1750.0001,1290.0001,380.00003
44466.4,8790.001,8140.0005,2070.0002,1230.0001,530.00006
44466.5,6860.0005,6680.0005,1440.0001,950.00006,390.00003
44466.6,8710.001,8060.0005,1730.0001,1100.0001,460.00003
44466.7,8550.001,9180.001,2140.0002,1350.0001,450.00003
44466.8,10290.001,10170.001,2110.0002,1510.0001,550.00006
44466.9,9300.001,8250.001,1940.0001,1080.0001,420.00003
44467.0,8520.001,8110.0005,1690.0001,1100.0001,520.00006
44467.1,8810.001,8490.001,2110.0002,1300.0001,400.00003
44467.2,8220.001,7150.0005,1640.0001,1060.0001,390.00003
44467.3,8750.001,8360.001,1720.0001,1140.0001,550.00006
44467.4,8370.001,7640.0005,1510.0001,1100.0001,310.00003
44467.5,6890.0005,6810.0005,1530.0001,1200.0001,480.00003
44467.6,7080.0005,6420.0005,1460.0001,1080.0001,380.00003
44467.7,7380.0005,7880.0005,1620.0001,1260.0001,420.00003
44467.8,7330.0005,6900.0005,1760.0001,1160.0001,300.00003
44467.9,8490.001,9480.001,2040.0001,1140.0001,400.00003
44468.0,7350.0005,7320.0005,1430.0001,1140.0001,350.00003
44468.1,7350.0005,6870.0005,1620.0001,1170.0001,320.00003
44468.2,6810.0005,6730.0005,1530.0001,1040.0001,300.00003
44468.3,7320.0005,7390.0005,1560.0001,1170.0001,180.00002
44468.4,7720.0005,7480.0005,1700.0001,1350.0001,310.00003
44468.5,7280.0005,7250.0005,1660.0001,1160.0001,410.00003
44468.6,8660.001,8920.001,2210.0002,1500.0001,490.00003
44468.7,8120.0005,7870.0005,1750.0001,1520.0001,510.00003
44468.8,6500.0005,6200.0005,1580.0001,1000.00006,320.00003
44468.9,5860.0005,5730.0005,1260.0001,850.00006,260.00003
44469.0,6710.0005,7160.0005,1780.0001,1050.0001,350.00003
44469.1,7620.0005,7940.0005,1610.0001,1070.0001,300.00003
44469.2,7760.0005,7330.0005,1790.0001,1000.00006,340.00003
44469.3,6040.0005,5490.0005,1240.0001,930.00006,260.00003
44469.4,6300.0005,5780.0005,1230.0001,640.00006,210.00002
44469.5,7480.0005,6580.0005,1530.0001,920.00006,370.00003
44469.6,8490.001,8340.001,1770.0001,1130.0001,370.00003
44469.7,7460.0005,7330.0005,1680.0001,1020.00006,440.00003
44469.8,7460.0005,7110.0005,1700.0001,1020.00006,350.00003
44469.9,7700.0005,7920.0005,1480.0001,1120.0001,370.00003
44470.0,7670.0005,7060.0005,1610.0001,1110.0001,520.00006
44470.1,7150.0005,6480.0005,1690.0001,930.00006,350.00003
44470.2,6870.0005,5650.0005,1200.0001,1130.0001,370.00003
44470.3,5440.0005,3950.0002,880.00006,530.00006,170.00002
44470.4,5420.0005,5060.0005,860.00006,610.00006,200.00002
44470.5,5950.0005,5390.0005,1320.0001,720.00006,300.00003
44470.6,7180.0005,6010.0005,1100.0001,800.00006,200.00002
44470.7,6750.0005,5950.0005,1130.0001,780.00006,300.00003
44470.8,5980.0005,5730.0005,1060.0001,640.00006,240.00002
44470.9,6270.0005,5490.0005,1110.0001,800.00006,320.00003
44471.0,5040.0005,3980.0002,920.00006,410.00003,210.00002
44471.1,5610.0005,4810.0005,980.00006,700.00006,200.00002
44471.2,7550.0005,6550.0005,1480.0001,940.00006,250.00002
44471.3,8360.001,8230.001,1420.0001,1250.0001,310.00003
44471.4,7590.0005,7100.0005,1550.0001,1010.00006,280.00003
44471.5,7360.0005,6880.0005,1520.0001,840.00006,330.00003
44471.6,6490.0005,5430.0005,860.00006,820.00006,180.00002
44471.7,6200.0005,5260.0005,990.00006,600.00006,220.00002
44471.8,6270.0005,5470.0005,1140.0001,820.00006,210.00002
44471.9,5420.0005,4320.0005,870.00006,540.00006,260.00003
44472.0,5680.0005,4370.0005,870.00006,530.00006,200.00002
44472.1,4960.0005,3690.0002,740.00006,480.00003,160.00002
44472.2,5070.0005,4430.0005,890.00006,790.00006,240.00002
44472.3,5750.0005,4610.0005,980.00006,650.00006,200.00002
44472.4,6030.0005,4930.0005,1020.00006,750.00006,220.00002
44472.5,6980.0005,7550.0005,1810.0001,1180.0001,520.00006
44472.6,7120.0005,7780.0005,1850.0001,1320.0001,500.00003
44472.7,5890.0005,5370.0005,1100.0001,670.00006,310.00003
44472.8,5470.0005,4470.0005,1110.0001,570.00006,220.00002
44472.9,5120.0005,4490.0005,1120.0001,730.00006,320.00003
44473.0,4700.0005,3820.0002,790.00006,630.00006,200.00002
44473.1,4610.0005,4000.0002,810.00006,560.00006,250.00002
44473.2,4410.0005,4080.0002,790.00006,460.00003,200.00002
44473.3,4810.0005,3900.0002,790.00006,530.00006,150.00002
44473.4,4280.0005,3280.0002,530.00006,440.00003,130.00002
44473.5,4760.0005,3930.0002,850.00006,660.00006,250.00002
44473.6,4940.0005,3590.0002,640.00006,430.00003,150.00002
44473.7,4870.0005,4610.0005,970.00006,600.00006,260.00003
44473.8,7270.0005,6870.0005,1650.0001,1040.0001,270.00003
44473.9,8270.001,8050.0005,1910.0001,1220.0001,450.00003
44474.0,6690.0005,6490.0005,1320.0001,1150.0001,230.00002
44474.1,6490.0005,6110.0005,1290.0001,810.00006,210.00002
44474.2,6480.0005,5600.0005,1260.0001,640.00006,410.00003
44474.3,7700.0005,7800.0005,1690.0001,910.00006,280.00003
44474.4,6710.0005,7040.0005,1480.0001,1020.00006,310.00003
44474.5,7460.0005,6690.0005,1260.0001,930.00006,290.00003
44474.6,6120.0005,4840.0005,1120.0001,680.00006,270.00003
44474.7,6650.0005,6120.0005,1200.0001,900.00006,300.00003
44474.8,7550.0005,6810.0005,1430.0001,930.00006,390.00003
44474.9,6840.0005,5310.0005,1080.0001,720.00006,220.00002
44475.0,5650.0005,4100.0005,980.00006,690.00006,180.00002
44475.1,5140.0005,4400.0005,1060.0001,500.00003,150.00002
44475.2,6140.0005,6300.0005,1120.0001,910.00006,190.00002
44475.3,7210.0005,7910.0005,1490.0001,850.00006,340.00003
44475.4,7350.0005,6280.0005,1350.0001,840.00006,360.00003
44475.5,7000.0005,6730.0005,1400.0001,880.00006,350.00003
44475.6,8310.001,8650.001,1530.0001,1160.0001,320.00003
44475.7,8570.001,6950.0005,1620.0001,920.00006,410.00003
44475.8,7380.0005,5690.0005,1100.0001,720.00006,190.00002
44475.9,7970.0005,7470.0005,1560.0001,1020.00006,380.00003
44476.0,7540.0005,6530.0005,1190.0001,900.00006,320.00003
44476.1,6920.0005,6040.0005,1060.0001,700.00006,320.00003
44476.2,8140.0005,7380.0005,1470.0001,1060.0001,380.00003
44476.3,7860.0005,6290.0005,1210.0001,860.00006,370.00003
44476.4,7540.0005,6630.0005,1140.0001,820.00006,260.00003
44476.5,6690.0005,5210.0005,930.00006,710.00006,190.00002
44476.6,6350.0005,4780.0005,990.00006,630.00006,140.00002
44476.7,6610.0005,4910.0005,990.00006,540.00006,250.00002
44476.8,6740.0005,5810.0005,1180.0001,760.00006,230.00002
44476.9,8690.001,6970.0005,1520.0001,1070.0001,340.00003
44477.0,10080.001,9180.001,2110.0002,1320.0001,370.00003
44477.1,9310.001,8370.001,1710.0001,1030.0001,320.00003
44477.2,9010.001,7200.0005,1250.0001,1030.0001,300.00003
44477.3,8220.001,7320.0005,1210.0001,1070.0001,250.00002
44477.4,8760.001,7460.0005,1460.0001,800.00006,320.00003
44477.5,6590.0005,5360.0005,1210.0001,630.00006,240.00002
44477.6,8000.0005,6740.0005,1370.0001,830.00006,320.00003
44477.7,8500.001,7840.0005,1440.0001,1080.0001,390.00003
44477.8,10290.001,8810.001,1900.0001,990.00006,370.00003
44477.9,9040.001,7870.0005,1320.0001,1050.0001,400.00003
44478.0,9480.001,8350.001,1670.0001,1040.0001,380.00003
44478.1,8440.001,6710.0005,1140.0001,770.00006,250.00002
44478.2,8590.001,7810.0005,1430.0001,970.00006,440.00003
44478.3,9700.001,7890.0005,1670.0001,1240.0001,380.00003
44478.4,9390.001,8040.0005,1870.0001,950.00006,330.00003
44478.5,9600.001,8810.001,2110.0002,1220.0001,550.00006
44478.6,9090.001,6530.0005,1370.0001,540.00006,260.00003
44478.7,9960.001,9120.001,1630.0001,1170.0001,340.00003
44478.8,9780.001,8930.001,2010.0001,1100.0001,470.00003
44478.9,9520.001,8220.001,1750.0001,1150.0001,350.00003
44479.0,9890.001,9030.001,1690.0001,1030.0001,440.00003
44479.1,9580.001,7420.0005,1520.0001,940.00006,470.00003
44479.2,9710.001,7770.0005,1400.0001,940.00006,400.00003
44479.3,10530.001,8300.001,1560.0001,1060.0001,430.00003
44479.4,10620.001,8480.001,1550.0001,1220.0001,340.00003
44479.5,12710.001,11190.001,2530.0002,1610.0001,540.00006
44479.6,12470.001,11630.001,2430.0002,1470.0001,490.00003
44479.7,10580.001,9150.001,1740.0001,1290.0001,420.00003
44479.8,9400.001,8280.001,1760.0001,1120.0001,480.00003
44479.9,7330.0005,5940.0005,1190.0001,750.00006,270.00003
44480.0,6400.0005,4760.0005,990.00006,540.00006,240.00002
44480.1,6370.0005,5060.0005,1260.0001,690.00006,300.00003
44480.2,7080.0005,5650.0005,1170.0001,650.00006,220.00002
44480.3,7230.0005,5800.0005,1020.00006,770.00006,280.00003
44480.4,7860.0005,5700.0005,1210.0001,900.00006,210.00002
44480.5,7320.0005,5700.0005,1000.00006,680.00006,290.00003
44480.6,7600.0005,6120.0005,1300.0001,720.00006,250.00002
44480.7,7280.0005,5580.0005,1120.0001,860.00006,310.00003
44480.8,7610.0005,6440.0005,1230.0001,810.00006,300.00003
44480.9,8060.0005,7670.0005,1340.0001,1000.00006,330.00003
44481.0,7440.0005,5820.0005,930.00006,820.00006,180.00002
44481.1,7070.0005,5360.0005,940.00006,730.00006,270.00003
44481.2,8120.0005,7000.0005,1750.0001,930.00006,350.00003
44481.3,8320.001,6630.0005,1350.0001,980.00006,360.00003
44481.4,7490.0005,6160.0005,1370.0001,890.00006,360.00003
44481.5,7750.0005,5870.0005,1540.0001,860.00006,310.00003
44481.6,7670.0005,6170.0005,1220.0001,920.00006,210.00002
44481.7,9700.001,8470.001,1900.0001,1170.0001,560.00006
44481.8,11340.001,10990.001,2150.0002,1640.0001,590.00006
44481.9,10020.001,9730.001,1950.0001,1240.0001,520.00006
44482.0,9290.001,7880.0005,1900.0001,1220.0001,410.00003
44482.1,8230.001,6780.0005,1600.0001,890.00006,390.00003
44482.2,8330.001,6690.0005,1240.0001,960.00006,200.00002
44482.3,7090.0005,6070.0005,1370.0001,920.00006,240.00002
44482.4,7010.0005,5890.0005,1110.0001,970.00006,320.00003
